id,sarcasm_label,certainty_1,certainty_2,speaker,gender,transcription
u609,1,3.0,"t,a,v",许昕,male,而且你们的这个赛制啊可比奥运会大方多了啊赛程没过半已经有金牌选手了诶然后呢还得比出谁更强啊我明白了这个赛制参考我们乒乓球啊就是你先拿奥运冠军啊回来再打国内比赛你国内拿冠军了啊那个才叫真强
u610,0,1.0,,许昕,male,啊今年奥运会的这个热度很高我在网上呢预测乒乓球啊也确实沾了点热度就连这个节目组也来找我了找我时我说我来不了这个脱口秀啊两边这个节目我都看了这东西太难了他们说你可以啊你全面
u611,1,2.0,"t,a,v",许昕,male,我说啊 你可别说我全面啊那还是罗老师更全面人家两边节目可都上了
u612,0,,,许昕,male,巴黎奥运会啊我虽然没去参赛但我心在那边啊我得在直播间摆阵为他们加油啊是不是大家都看了当时中国队比赛呢一度落后但我摆完以后哎赢了
u613,1,3.0,"t,a",许昕,male,我当然不是说我在这里边帮了多少大忙主要是人家打得好你要换个人来啊换个王建国我还摆啥镇呢我直接摆烂了
u614,0,,,许昕,male,啊队里呢确实挺严肃的拿了冠军呢也都不敢笑因为还有人被说整天嘻嘻哈哈等于自杀你这样哪能留你啊诶要是我说啊这儿就能留我反正这个节目不嘻嘻哈哈才等于自杀
u615,1,3.0,"t,a,v",许昕,male,诶我这么说啊不是瞧不上建国其实啊他乒乓球水平真的挺高的我俩啊打过一场比分咬得很紧那场比赛我非常侥幸的十一比零赢了他但是呢国际赛事呢我也打过别人11比0我们换算一下啊王建国国际赛事水准
u616,0,,,许昕,male,相比其他乒乓球选手呢我确实是这个挺能整活的所以呢没少挨教练骂网上都说军书十二卷卷卷有我名
u617,1,3.0,"t,a,v",许昕,male,大家都看过教练怎么骂我的吧说我除了世界第一啥也不是你们听听这骂得多难听他骂我呢 我都不敢吱声生怕一张嘴啊我都笑出来了
u618,0,,,许昕,male,有人呢说我打球风格很抽象经常打着打着啊人就跑到这个3米以外
u619,1,1.0,t,许昕,male,跑到这个三米以外了大家看比赛很疑惑说画面里啊就一个人打是不是这个才叫单打啊所以我说为什么我外战胜率高呢估计是对手研究我比赛录像的时候根本就看不见我摸不清我的这个打法风格比赛完呢这个记者还问我为什么离对手这么远我说我也不是故意的我只知道啊我一上了这个球场啊我们之间的差距啊就越来越远了
u620,0,,,许昕,male,我们之间的差距啊就越来越远了诶有很多球迷朋友啊说希望我回归这个奥运赛场说三十岁啊正是拼搏的年纪
u621,1,3.0,"t,a,v",许昕,male,拼搏的年纪但对我来说啊现在挺圆满了世界冠军有了奥运冠军也有了可以把这个机会啊留给年轻人了要不然一个冠军都没拿就坐那儿指指点点的那合适吗对吧王健国杨笠啊
u622,0,,,余祥宇,male,我是今年也是为了录节目就直接搬来上海但感觉还没挣钱呢就开始花钱了
u623,1,3.0,"t,a,v",余祥宇,male,开始花钱了我得先找个房子我是在那种平台租的其实性价比稍微有点低他们就跟我说他服务好会给我配个管家我租房还带个管家就好像我骑共享单车还配个司机感觉我是个落魄的贵族一个人来到这大上海没有家但有个管家
u624,0,,,余祥宇,male,每次听到这些漂亮话我就觉得你们有那个说话的功夫不如多干点事这个世界不需要语言来精装修只需要少点宣传墙多点卫生间
u625,1,1.0,"t,a,v",余祥宇,male,老管家帮我联系马总把花呗套现然后把房租交了这套宅子我要定少爷万万不可呀这破房子他只是看着好住着一点都不自如不自如
u626,0,,,余祥宇,male,我就要在旁边等她我有时候等没事干我都想帮她排我说你先去试衣服吧我在这儿帮你排着我愿意为了你做一个变态我向前一小步文明一大步
u627,1,3.0,"t,a,v",余祥宇,male,我发现现在这些花钱的地方就很爱给你用一些很高端的词儿显得我过得多好似的你知道支付宝也是现在都不把你的钱叫钱 叫资产叫你财富管理我看着我的总资产三块七毛六说完了被几家电商巨头联合做空了还好我还有不动产我还有一片森林和一座庄园
u628,0,,,余祥宇,male,我们是按上一轮的分数然后倒序来挑对手
u629,1,3.0,"t,a,v",余祥宇,male,哎呀 支付宝就天天劝我保护地球我还为衣食住行操心呢我哪有那个能力你让我保护地球不就相当于让蚂蚁保护森林支付宝为了让你多用它就把这个话说得太好听了说你的日常生活都可以收集绿色能量改善环境
u630,0,,,余祥宇,male,改善环境不是我也没有那么高尚吧我只是为了省钱被迫过得很环保那我
u631,1,3.0,"t,a,v",余祥宇,male,那我天天出门不打车我挤地铁骑自行车就是为了以一己之力对抗全球变暖每次累得要死的哎又为地球贡献一小时真是能量满满的一天呢
u632,0,,,余祥宇,male,我觉得用这些高端词儿就是在说些漂亮话想让你多花钱搞得现在用词就越来越大有些都不讲道理了
u633,1,3.0,"t,a,v",余祥宇,male,有些都不讲道理了你知道很多品牌代言就除了代言人以外现在还有品牌大使大使不是主权国家的代表吗你这个品牌也太狂了吧那你和别的品牌合作都不能叫联名了你俩建交吧品牌大使你为了唬人这个名头叫的也太大了吧我上次听到这么取名的还是发型总监
u634,0,,,余祥宇,male,你商场为啥不能多修点女厕所你这个现代文明社会能不能解决点实际需求
u635,1,2.0,"t,a,v",余祥宇,male,很多奢侈品甚至有全球大使你都能代表地球了你是要跟外星人建交吗你大使拿着你的衣服给三体人三体人一看吊牌这也太贵了不要回答
u636,0,,,余祥宇,male,而且一部分人的需求被忽视最终一定会影响到所有人所以我说这个事儿也不是想显得我自己多高尚只是他也会影响到我那我跟女朋友一起出去逛街如果她要排队等厕所我就要在旁边等她
u637,1,1.0,"t,a,v",余祥宇,male,我那天买纸巾都有代言人说明星同款厕纸我当时就不想买我觉得你明星代言赚的钱肯定都是溢价到这个产品上让普通消费者来承担我觉得你代言奢侈品可以我也买不起你代言厕纸我是真的会买厕纸你动到我的蛋糕了你别哪天出了事就拿我擦屁股的钱给自己擦屁股
u638,0,,,余祥宇,male,我觉得代言奢侈品还算好的更夸张的是现在很多明星都开始代言生活用品了
u639,1,3.0,"t,a,v",余祥宇,male,经常就是为了表面漂亮完全不管你实际需求你知道很多商场现在会宣传自己各种友好修得贼漂亮但就是不愿意在厕所门口写个男女非要用个非常抽象的符号男厕所就这样女厕所这样有时候乍一看都分不清你哪怕画得真实一点呢男厕所你就画一个小人在那偷偷抽烟女厕所你就画一个普通的小人儿后面排着67个小人儿
u640,0,,,刘旸,male,大家好我我我叫刘旸啊然后大家也知道我最近一直在录两个综艺然后北京一个 上海一个所以基本上就是来回飞你知道飞多了之后你会就是产生很多的见识
u641,1,1.0,"t,a,v",刘旸,male,你会就是产生很多的见识我长了很多的见识比如说我第一次在飞机上遇到经济舱的金卡会员各位有遇到过这种金卡会员我第一次遇到的时候很惊讶我说金卡这得多尊贵啊这不得一会儿空姐跑过来说李先生你好你说我们尊贵的金卡会员一会儿咱们还是老规矩飞机起飞之后您来开其他乘客把安全带记好我们李先生喜欢转圈飞啊
u642,0,1.0,,刘旸,male,我们李先生喜欢转圈飞啊想的是这种你知道金卡会员享受什么特殊待遇吗什么都没有他唯一享受的待遇就是空姐会过来告诉他所有人都知道的消息
u643,1,2.0,"t,a,v",刘旸,male,然后跑过来就这消息跑过来之后目光如炬盯着李先生炯炯有神生怕瞟我一眼然后让我把尊贵感给偷了盯着李先生 李先生您好你是我们航空公司尊贵的金卡会员我们的飞机将会在19点降落在首都机场地面温度23度如果你没有别的问题我就先走了她就走了我说这有啥尊贵的呀李先生也很局促这就是金卡嘛对吧也不尊贵呀
u644,0,,,刘旸,male,要命了其实我吐槽这个金卡也吐槽了一小段时间了然后前两天遭到了报应各位我坐飞机太多了我升级为国航尊贵的金卡会员了
u645,1,2.0,"t,a,v",刘旸,male,这玩意儿 我不尊贵呀我心想这得帮帮李先生啊我就在那坐着坐着突然说几点到啊这这不知道时间坐过了怎么办呀地面温度多少度啊手里这外套穿不穿呀穿不穿呀
u646,0,,,刘旸,male,咱们现在把饭吃了呢啊我告诉各位一个方法我自己研究出来的在这种队伍里如果你想要维护你们的友谊你只需要还说一模一样的话但你换个形式说就好了保证你们的友谊常存就是你用评书的方式说一模一样的话友谊还在
u647,1,2.0,"t,a,v",刘旸,male,然后关键是关键是就这么点信息他还生怕我听到空姐跑过来就跟那个特务接头似的跑过来就说李先生您好您是我们尊贵的金李先生您往这边点您是我们尊贵的金李先生您是我们啧李先生我给您写下来
u648,0,,,刘旸,male,但是我也办过比较划算的卡我办过最划算的一张卡是我去一个主题乐园办了一张优速通不打广告了所以不告诉各位是哪个主题乐园
u649,1,2.0,"t,a,v",刘旸,male,这还是我办过的比较尊贵的卡了我办过最不划算的一张卡是我去一个景区说是景区实际上就是一座山说是一座山实际上就是一个小土坡那山有多高那山就300米高各位300米你知道什么概念吗300米苏炳添登顶只需要27秒就这么个小破山然后收100多块钱
u650,0,,,刘旸,male,就那么个破玩意儿你说玩不玩当然玩八十块钱白花了我就玩但是问题是各位我有严重的恐高症我在那上面一步都舍不得走
u651,1,3.0,"t,a,v",刘旸,male,我当然要畅玩卡然后我就升级了花了80块钱你知道畅玩卡唯一能畅玩的就是他们在山顶上有一个玻璃栈道
u652,0,,,刘旸,male,别人说是八十块钱这么心疼吗一步不迈但问题我老婆了解我她说你这样 你把眼镜摘了你看不见不就不怕了吗我就把眼镜摘了各位我还有严重的散光我一摘眼镜玻璃栈道变仨了三倍恐惧
u653,1,3.0,"t,a,v",刘旸,male,我实在沒办法我就把着那个杆我真的眼睛都不敢睁浑身颤抖一点点往前蹭着走旁边人都惊了盲人也怕玻璃栈道嘛不合理啊
u654,0,1.0,"t,a",刘旸,male,我在那闭着眼睛我就听咔嚓咔嚓咔嚓我说完了完了我一下玻璃栈道有一个屋子一墙我的照片全是我驯服五官的全过程
u655,1,3.0,"t,a,v",刘旸,male,然后在这种情况下我的畅玩套餐里还包含一个服务免费拍照因为景区就是认为我在这种情况下脸上红温浑身发抖已经出汗出的不行的情况下会产生一个念头要是有人给我拍照就好了
u656,0,,,刘旸,male,这种队伍里最尴尬的就是你迎面过来一个熟人你们这一次碰面接下来你们就会无数次地碰面你们就一直绕这哥们就一直在你前面你转三圈就没话了
u657,1,2.0,"t,a,v",刘旸,male,我说这玩意太可怕我就要走走的时候景区服务员跟我说刘先生这些精彩瞬间真说得出口啊这些精彩瞬间您只需要花二十五元就可以买回去
u658,0,,,小罗,male,大家好大家好我是小罗然后我也看了播出了非常的羞耻感觉在电视上站没站相坐没坐相一点都不像喜剧之王我感觉我跟他们站在一起感觉就是那个画面是喜剧之王和他们的朋友
u659,1,1.0,"t,a,v",小罗,male,内容深度严肃的东西他推荐我去看一个叫许致远的人的书我看了真的买了中国记事纳斯达克的一代买了一堆我背了很多许致远的金句我真的我上考场之前我脑子里都是许致远的金句我本人高考作文第一句话这个时代病了零分因为大梗不能放在开头
u660,0,,,小罗,male,我就是挺喜欢修辞我就喜欢细致末节的东西我觉得有的时候人因为太注重内容而忽略细致末节的重要性
u661,1,1.0,"t,a,v",小罗,male,末节的重要性我是一个福建人我到现在都没有理解为什么福建人对于一个食物最高的尊重居然是不放盐我妈经常跟我讲的一句话是今天这个汤很好我故意没放盐我说你不应该是不小心没放盐吗
